mbid	band	fame_lb_raw
b9e16954-0de4-46a8-a3fc-a33603a37df7	0	400
b9ef5381-6812-4599-a047-38b18ab2c888	0	62
b9ffe330-729d-434b-b34b-9dce5bad0f70	3	8773
ba2d00d0-a9a9-4664-8c71-eba0bc7b3b79	1	1174
ba2ff5ad-b5a4-499b-aac1-b31fd093112b	3	5662
ba5038da-b76b-4863-af7d-eec8c8c5f400	0	58
ba503a17-848c-4773-aa58-208f4163124f	3	7346
ba528dcf-803d-4f51-b15a-b04c752b277c	1	835
ba690bd7-36c3-4b85-a9e8-81fec402e624	0	434
ba8d1520-6bee-4a8a-a413-46d58e863201	4	28909
ba934f3d-4e53-482a-a632-6848935de50c	4	13310
ba9afaf0-ef3a-42a6-afe0-f924193629bb	4	34563
bae2583e-4f28-4658-8ed7-dc9df9165314	1	1365
bae7ed12-9906-4390-8aaa-ed0ef4387e17	1	925
bb110dbc-8daa-407f-a04b-f569e7a5ee7e	4	19528
bb135618-fa72-4bd5-a0fb-9710d33931f0	2	1657
bb24f6d3-f1b9-48bc-a8b1-fcd4fe3bb97f	0	177
bb276148-faf8-417d-853e-d56086f99f00	2	3379
bb2931a2-a9f9-4a40-abfd-19dd76f6edce	0	240
bb29e072-dfed-4dcc-bced-ebc63ef81c41	3	4230
bb35274a-dd88-4438-a0df-9f16e1b47703	0	195
bb54817c-6829-4ccc-bc58-030abb85c583	4	18356
bba897d7-1d33-4ac4-8440-0785cd0d2342	2	2583
bbaab51a-fac2-4995-8119-8f2b45bc3b4a	0	424
bbb07300-49df-4609-8454-bdd97e8e9d9f	2	1603
bbb93189-e847-4149-99d6-35f2fe8c999c	1	725
bbbc8e69-0668-417f-8c68-a97ce674edd2	0	505
bbcc9824-31c0-4c70-a7af-d24090ea161e	4	15595
bc12bcac-4a2e-4ce1-9b7b-11d4cc9afa25	2	2882
bc1e2e36-3843-4947-ab5a-2a8117337fad	0	263
bc220765-272f-4c24-ab92-f5eda36fc00e	3	4659
bc27c60a-a967-41c9-9633-c682ca0d77d5	4	39246
bc3d0e48-8d65-46ee-9ca8-97e12c1d5b0a	1	1192
bc51445c-de61-4873-aa3b-86ed1459ef15	2	2844
bc8f68a3-9f43-491f-93a0-b8c19d801a27	3	4584
bca2411b-912b-4baf-ae2a-e51dc4ac5cd7	3	3929
bcc09f14-b684-419e-a165-c7859a7b3bdf	1	608
bcdf9056-6d35-44aa-a7a6-ac5ec5043fee	1	1219
bce172fc-51bb-43f7-9a25-b406a0a581d5	3	3849
bcf80b0b-af01-40e6-86ea-608800ac3dfb	0	177
bcfa6204-4da5-4d57-95eb-c25ed9790ae6	3	7517
bd077945-0305-4899-8f37-ca77cb62bb21	0	197
bd268536-b428-4e8f-b358-77b0622b62ff	4	10301
bd3b1f63-946b-400f-acd1-cac0c1aa2115	4	45457
bd5c142a-3a42-450a-8819-977b7ad4391d	0	525
bd5d5a75-444e-48d4-8eb4-724067b02d67	2	1477
bd98ca2d-014d-45b0-9eac-d219e3dd92ab	0	13
bd9c9941-9ad3-46ee-befb-6709c8f455be	3	6286
bda8e4b7-d2c0-4d72-9f7f-6bef4ebc3b9f	1	661
be0e9a66-3ac8-4f9d-adb4-0c8e6a373388	4	13041
be37a97c-3a70-46bf-b007-8e7a3e133b31	3	4902
be3e5c20-0ad5-4992-9dc5-bcdc2ebfd250	2	2433
be8879de-fd45-4202-8245-5889586ee4cf	1	975
bea308e3-7692-4968-925a-745ecc03a2d0	1	716
beaaee32-36df-45e9-aadf-ffb62cdac633	2	1538
beae0387-b082-4901-b87e-e336706bd727	4	30854
beaecc2d-20c7-4221-8fd2-682c82f0faab	4	43576
bebd909b-9d0f-4745-b320-3ef1a7e934e4	0	203
bee5be2b-0c22-45ee-817d-b744ea6aa6d3	2	2800
bef01ea7-3187-400a-a649-697a5eb5d4f1	0	234
beff21d3-88c7-4ee0-8b7a-40b6db22c6d7	4	189563
bf113c9b-4477-4b4f-a823-3b1cb2d9e9ec	2	3118
bf1b23ea-9b76-42cf-a5f6-4a691e81af5e	4	24750
bf307de0-a1c5-4cd9-b7e5-aa6d8aede3fb	4	16787
bf8cc46f-f6b5-4452-bde8-32dc4876d687	2	1691
bf92fdf7-9970-431d-b2cf-1afa7f1d4535	0	293
bfdf7a26-6346-494c-bb43-eedf4f2e6b18	0	21
c01d4519-fb62-44e2-a845-5d19bb35b2b9	2	2246
c025be55-6df9-4cab-b569-18d34ad8b07d	1	709
c072647c-d5c9-40da-b45b-ff6142c91ca1	3	4923
c0770b83-c97d-4cf7-a882-2cdec158b711	0	348
c0b6a3ee-ec0e-4d15-95b4-4d45c2bb3d89	4	10100
c0ef2ba5-a7b7-40ea-bd27-30acccfcac11	4	10037
c0fe9d3b-526c-491e-9814-a81571ebf2e5	4	20502
c0ff7309-9e14-442e-a8d5-220915896e92	2	2288
c106c230-ab47-4550-adf2-d27db91f0b24	1	965
c107d217-32ce-4744-ac35-87d4a1f74116	3	5438
c11ba128-03b1-404d-ae88-452524b7ecc3	4	42780
c137709d-9771-4472-8569-70e211e335e1	1	1313
c15d8138-0ada-4dc2-acfb-2b317cf92f95	4	12219
c16fbb7e-57b1-462c-97c5-bd0e11248765	4	41806
c173e3f6-2af3-4b77-b9d8-a002b7b024f6	3	5523
c1839df6-1f9d-4469-bbda-7779cc3da7de	4	14759
c1953911-81f9-44e7-a1ff-8ffe11fea30d	0	66
c1982570-8efb-4cf7-bb5b-c9c026c0e8f4	4	23155
c1a07a33-72c3-4f2d-801a-37c57923daf5	2	1879
c1b441e4-eb98-454d-a940-e139e710206f	0	181
c1c7945a-159c-454f-8ddd-430f9cf4667a	3	4347
c1f636bb-83fa-4efa-acc2-835f1906a70d	3	5125
c2165dee-d547-46dd-82de-b60c7be58893	1	762
c2764f38-febf-4e47-a0d7-687980aabf38	4	71009
c278de2c-9696-4fdf-a919-0781cd945e2c	2	2101
c27cac8e-4c4a-48c0-a4ba-41399b9c176d	4	32448
c294ace2-f026-4751-825a-46e8e14c49e0	2	1767
c296e10c-110a-4103-9e77-47bfebb7fb2e	4	292090
c2b967c8-e9b5-40a0-86f9-c2941d7434d2	1	1017
c2bb745c-1655-463e-aa24-8007578a2d49	2	2031
c2bbd760-e67a-411c-ae4a-7d599aa38fc6	0	37
c2deade3-c5e4-4061-8c13-9bd8f53a143b	1	586
c2e49f7a-cd6f-48ca-8596-b03614ea4fe8	4	44191
c2ec5859-f53e-4397-9d97-d47f653ac388	2	2963
c2fa92ce-429f-4a32-81e6-ffc3baecdf23	1	620
c3000ac5-cc2d-41f5-93b8-98e544a308d8	0	422
c30120ec-abe6-48f3-a840-379e7f92b649	4	20007
c32c4e72-ee6f-4a12-b8ec-2d8506387ae2	4	34302
c33601f2-6d6c-411f-b66b-580567e11587	0	49
c34c4e50-da03-4f4e-8267-21c0f0040124	2	2206
c34cdf50-a63c-41c3-9ef9-7a6be1fcc9ce	0	63
c3694ddc-f7e5-40dd-9fad-90d11a2c50fa	4	122077
c3ac8528-dbb4-455c-b2ce-ee2b4da3458d	2	2643
c3cf1142-6c30-4287-8c44-cad1f5ed0a81	2	3341
c3e06f4c-f0f1-4224-af3c-e7251a50a27d	2	2697
c3e34e4f-85ec-42e6-ae00-85039d88cb13	3	7663
c3e372a5-6cd0-4f2d-adfd-4d47bc3f6006	2	2446
c40bd58f-8e77-4868-bbfb-a8bf3ac36d0d	0	196
c4192e5a-9d53-4e27-9e3f-80d748e0fd54	0	106
c41ba67c-0be8-41db-a567-376b9d0de9fd	0	189
c441a0eb-ca81-42f2-a995-b29a34131f38	0	453
c44e9c22-ef82-4a77-9bcd-af6c958446d6	4	245287
c45c1037-5469-420c-ac21-83841efd815d	4	58051
c47bc32f-8795-4e78-9de6-062eb2c5f5bf	0	8
c47f28b5-2a48-40fb-8cb1-fdb80f1ab3d2	0	412
c4901095-0bc2-4cea-a8d3-e76de3cc325e	4	42471
c4aaadaf-da28-4136-a888-f0008c710d58	3	6229
c4b87e45-c07a-460f-9c58-8d15328e2964	4	96730
c4cc2564-afdf-4c62-86b3-68a49ac42ec1	2	3106
c4e17198-0770-4616-b9f7-09979ab1a830	3	6264
c5157aed-9610-4829-ab8e-90823169615c	0	483
c54d82e4-2db1-454b-9176-1266d163ae9b	3	8106
c56b65a8-8f5e-4fb5-a1c5-115478569797	2	2043
c571ac69-4a56-431b-965b-ea52dad641b5	2	1522
c5b9c6e1-3aa2-4ff5-a89a-d4e86b09fcdf	4	11265
c5f259d0-abd8-418e-81ee-3965fd4e4e9a	4	58960
c6022d18-eee6-428f-b0ad-0e8d05626a14	0	57
c60c930e-d081-486c-b0ca-2dcdd8ee2b96	4	14993
c626c2bb-8baa-4f7b-afb3-a0ee9fc5c6cc	2	2734
c63c3f8a-09ec-47bc-8245-59f995b9dc3b	0	124
c64e3591-8d00-4207-8e03-97ed2f37504f	0	204
c66060ea-27de-41e6-9649-bab677ac22a0	0	345
c688a82a-bc1a-4e4f-8e03-f717c16e4096	1	981
c6958d3e-083c-4006-8c0c-abf6d702fa8d	0	203
c69c6f8b-89fc-4b7c-97b6-afe87fa4ac99	0	57
c6b0e071-cc63-45f8-81c2-ae8aff25dcc5	2	2994
c6dc8a7c-d574-4ae3-b123-b60e8de59e2f	1	1266
c70cd81b-55b1-4c69-92ac-f9ce3ad54ce9	1	952
c70e33d8-e0ab-4c2a-8e5e-746976b3eb19	2	1767
c71ae637-cbc5-4f57-9c1a-38d691bd3c43	4	10709
c7266e50-19d0-4172-989e-825c077faef9	3	6181
c7301466-d75c-45d5-aea7-d6ab8ea63e1c	3	3994
c7408584-ca2c-4a3d-a4dc-9d650701141a	0	161
c748666d-f105-47f6-a5e6-04eb80ab4845	3	5276
c74f7c42-a2b4-4f07-8b51-10980ebf6be8	3	4529
c78546c4-d504-4df2-a254-9dcf14b045b3	1	621
c7a3e868-c6d8-4512-a5ef-f6cbe42899b0	3	6487
c7ac4ec5-9baa-4110-b139-85b775f59457	1	706
c7bee23e-f9bb-4dee-b1e3-5d49f81cde11	4	26004
c7c15768-7624-4c36-b8a7-b19332300b2a	1	801
c7df5ec5-380a-40f9-856f-28fb4a33d946	3	6394
c7e7036d-236a-4b4c-83a8-64bca8b14d7e	4	53631
c7f9dc85-ebff-4a0c-8957-ceec49387371	0	31
c82d6380-3a13-49d6-b30a-1bceab44f1ce	3	3838
c8327cc0-54f3-424f-a68d-000ee7289a41	4	39658
c852a4a3-bfc2-4e5c-90a6-ac908e5bcceb	2	1579
c854adf1-6de4-4c27-96b6-d41e68a8cbb9	2	1688
c86c3143-af16-48fa-995f-7d5b99163e7b	0	439
c87fec00-2268-4a98-9856-5dc7cdc19d6d	3	4753
c88d9ed7-de25-4358-b68e-452355ecd168	1	756
c89db5d0-96bd-4713-aa74-ab62c3b9a51f	4	27122
c8a491d0-9845-4611-bc4d-061a82b9282a	1	790
c8a88760-22d1-4ffd-b355-8412feeac91d	2	2135
c8ab0960-a254-40be-b612-854ded80c713	3	4035
c8b12a93-fc18-4417-b6c9-b64d31862caa	2	1488
c8b259a5-6acb-43e8-bb28-bc09e92eb22e	4	11230
c8bc9ad3-1df2-4c9b-9cf7-cf6fc60441dc	4	45679
c8c01789-646c-48fd-a319-946db1d06d4d	4	10897
c8cf64ba-734b-479a-a39c-556fa76da955	1	1348
c8d60780-4293-43e2-8e9e-3532a430d748	2	2234
c8e6242c-bc88-446c-8723-e354b806243d	2	3390
c906d904-ad69-45bd-afa9-49475c66f6b0	1	848
c908a9c4-cde6-4f9b-8601-584e4cb37200	2	3436
c91269eb-4c20-4f56-b428-f88048a275fe	1	1248
c91a8a90-162e-4a39-b538-580e05d8b503	1	1376
c92ec144-0114-4fbd-a1cf-a10fbed1f4cd	0	374
c98690bd-7a66-4104-89e6-46a6237ee1fc	0	428
c98b4510-9986-4503-9f18-43e243e952d1	2	2924
c9b34ac9-83ab-44f4-8358-348d8ea8d6c2	1	627
c9fc1027-3fce-4d79-a634-5bde4344dce4	1	1082
ca2202e1-255d-43af-82b6-9955ad1b0dd4	2	3441
ca243f8d-6820-4775-90a7-28bc8dbac80e	2	2560
ca25c485-d441-4526-8425-fe32f2b6e94e	3	3735
ca2c3c55-83ff-4a8b-886a-c45156519469	3	5510
ca2f14e2-687f-48e3-b57e-5aac481078ce	1	1358
ca5b38c2-f39d-45a4-ad3d-daf4448846ef	4	73938
cad43962-b0a0-4ae1-9eb0-42020d0aba8d	1	1136
cad4c527-0b7c-441a-95e2-1b83b5c5408a	0	387
cae09884-f473-460a-a04a-4dd3fc69cf6e	3	4086
caefbb55-ad4b-4c39-bcdd-1fd462aca86b	0	54
cb0a7ee8-69fe-409c-85ae-820e3f1e46d4	1	1385
cb14502c-6d0c-4590-87ac-44f12b799c7d	2	1803
cb2a2f2a-68de-4dd6-b47a-64fb680e2795	4	29080
cb37cba5-0671-48ef-9674-a22fdfd93d6d	1	578
cb6a2948-7b9b-4a15-8c71-2b79cc76408e	4	19004
cb8f6609-9a2f-4b53-a682-25cba1ec336e	0	13
cbd197c2-1c29-4f46-acc6-0565a916d143	3	7637
cbd748c3-1c09-4009-b793-0d9ff9d25b64	1	975
cc21ef67-6727-4a14-8bca-340aa957eb58	0	460
cc3c8231-3f07-49da-88fa-04986e954a9a	4	39665
cc4dac19-a654-4893-bcaf-39c55ce8d681	3	8532
cc5dd093-d676-4022-ae41-19325691a5d1	2	3205
cc60d937-e80b-4c66-8aa2-e89cb57c8b08	4	38103
cca04e29-1e00-4903-96a3-48a6a26ebff8	0	1
cca31f0d-5c68-47c0-a235-5cfbc460334b	2	1717
ccc7485d-52b8-4d11-820e-5fabe43ccf20	4	32710
cccd1fad-a7bb-4a79-90d1-a2d7e1f8db17	2	3166
ccedd124-d5f7-4493-b7d3-f75dd91cd48e	1	777
ccf7ad87-59e2-4064-9faf-f4027a8108fe	4	19077
cd03ee03-deb6-4f9c-be24-970f34602de2	4	15369
cd0ac3bc-b8ca-42ef-bd24-2a8b808d0e96	3	7285
cd18c836-6574-4fb0-947a-8de6a09df9c0	3	3692
cd29c10c-a039-4755-acc3-e068dc4c4652	3	6266
cd54fcc2-5247-44af-9380-faef3fddd955	1	932
cd5d99cf-1910-46e8-a7d1-b76c6c0f3c9c	2	1623
cd8311c0-71b4-463b-aeff-dc84683c46be	4	14596
cd8858ea-73c4-4c8f-8fcc-5aba0b877688	1	1324
cd949939-d9f5-439f-b0aa-be08aa96c20f	4	11159
cd9d5e72-36cc-42e8-89c5-e69a08b1dc1e	0	183
cda335e0-3580-4b0b-8670-74a9c258199c	3	5788
cdbfc042-171b-45a8-beb3-a22328a684e4	1	1376
cdcebe85-58ce-4d49-8031-b3ec27793354	2	3539
cdddb973-07be-404f-9577-25dffe079f13	1	1243
cde174be-fe47-44c8-9dc4-968b7ae50a0c	2	1961
cdf68a29-e227-4672-90b7-aceeb9b53310	0	262
ce0d8f43-f928-4bff-9a64-d0f1cc88ae2c	0	138
ce1509b1-fc1a-4b0a-aeb3-36cbf9cc11fb	3	4427
ce36cb73-3bfe-4404-99c7-b03832eb3b7a	2	3306
ce58d854-7430-4231-aa44-97f0144b3372	4	152767
ce68c286-af75-4537-bf02-2400f17f53b2	1	738
ce7e026a-64cf-4cab-b6c5-901b66b672e8	0	52
ceaf841a-60e9-4391-9e26-88b853cd4658	4	11451
ceb285d0-5f5f-4b16-ac66-b8338e194daf	2	2188
cec3b1cf-57f3-4054-8788-e9d1efbac650	0	520
cf0c45d8-caf4-428c-b0ef-a95b5d5972a3	0	19
cf2170b1-5c00-43ae-915a-a781482f00d4	1	549
cf24d22a-0a63-4fa6-8439-b2ea696575ec	0	325
cf3bab56-feda-41ec-9aef-a9a31b1ad97e	0	20
cf4a958f-d781-4780-9c8d-9cb09aab19b7	4	12166
cf52ae04-46b6-47a9-aaea-3bca9712d628	1	1232
cf5c9d69-c82b-403d-a0f5-0b5d8947d4ac	1	1059
cf99c0ca-6b29-4dbe-8969-5aace0a2de35	0	11
cfb6f910-9d7b-4d78-aa7c-1cb80d1e3fae	1	1019
cfb8476b-625a-4de1-a508-84c91ba22bc3	1	528
cfc40b17-9096-48ac-91f8-e2a96f50c7c3	0	470
cfda0d19-3c98-41bd-9e68-a0d6e6d6b9e8	2	3010
d0060991-9762-4e29-adfe-fae92277b0de	4	15046
d03b1749-0295-442e-a0ba-c45a0ffe2d63	0	194
d04e8838-2899-41e2-8106-4138ec1a611a	0	132
d058d3cc-900b-4992-bc9a-23ac37e32867	1	906
d06d5f9c-b047-4035-80b4-d4fbd79c93ed	4	20334
d074287e-1d8b-43f5-a2fd-58201a0b28ba	1	859
d0a70878-def2-4e37-bfc7-7c34978a86a8	4	12865
d0acf0a0-d4fe-458f-be0c-efa88198ed7a	2	2811
d0b599dc-df42-46d9-a2aa-821c2a534a24	2	1738
d0b6f38b-f2f3-4f31-bedd-e9520cdaab83	3	6810
d0cd81a5-0d64-404e-9bd3-932c019694b3	1	662
d0d33317-df56-4a3f-8ee7-0e38dbb5b42f	4	12393
d0ec57ec-69d9-4579-bdf5-d5d1d44a254a	3	3814
d13d07fc-24a1-4040-8c4f-2affd432dc11	2	2655
d14b3769-5d33-4085-8f76-88663e7e897f	4	21496
d17801d0-4353-4725-8bf5-d0bbedc403a6	4	19494
d1807979-ac9b-4a9e-bdc5-ed6be8572ee3	1	1344
d185d986-ee96-4fd3-bd61-8c848a4765b6	4	37655
d1947987-9614-49ae-bd36-8000e6b6f7d0	4	65495
d19cdd24-c2c8-4be4-8451-37a75e0442ef	3	3805
d1d571de-febd-4d1c-80d8-1f16967b5a91	1	1019
d1f683a3-94ab-4765-9655-3f6c7d5e76a0	0	270
d1f941ab-04e4-491d-ae27-71bbb076f5d5	0	155
d201e6c0-103d-4a9a-9969-909bd421ddad	4	49882
d234c4ba-f317-4d83-ae06-684c61ff37bc	4	19597
d23ae082-68aa-4020-9712-05e9ae2e8ee6	1	1321
d25324cb-ea2b-49f3-ab53-47890de2e645	2	2872
d264f66a-bee0-46c6-b609-ce6bbe6d29db	2	1711
d28c64d9-35be-4d4e-8e27-fd33566a57a2	1	672
d2a79d20-1304-47fd-a998-b4fe1ec78373	4	61083
d2ad8774-9173-4970-8427-06b04df201c1	4	45467
d2adf44e-d8ce-4ca2-add8-7c0d8da4abd4	4	12152
d2eef846-e1a6-4066-aaff-1daa45280431	1	825
d318d085-ef8d-42a1-8732-512d3b16152d	3	7791
d32b1f9e-7b43-4fe9-9fe5-e29d557d2a54	3	7808
d330ab6a-d70d-4e0e-8feb-a2e10cb1e7c5	3	4735
d339efbb-77b9-4147-ba9e-59f2f24550b2	4	191142
d33c4e49-ebd6-4655-95db-b7946e251bc1	0	153
d33f15b3-966e-4a40-87c2-a72b868947a7	2	1577
d34206ae-a96c-45bf-ad3c-4d6ef616eeef	3	7063
d358f294-e80e-4acf-88aa-4eca96035bed	2	2439
d3644df2-2b14-4f20-b917-8efd353aa429	1	1393
d374d29c-8ed0-44f2-8cda-f5f4e792637e	3	7050
d37bb4c4-694a-45c7-917b-5420f9cb9ac1	1	528
d397a3c7-0c24-4ce7-b9a8-36da7ed2fc86	2	2102
d397c279-de08-4898-8147-0aa16bba24c8	3	4937
d39a0f4b-6e72-4b7b-8055-1ffcbfc5f02c	2	2395
d3b2bec4-b70e-460e-b433-a865ceac2de8	4	70635
d3bb6a92-bfb7-4c36-9d5c-7da085a640e8	0	262
d3c2e16a-95d0-4b22-80c9-3dd558779b03	2	3233
d3ec01e1-18c7-4a10-a21a-c78ca9a2ddec	0	131
d3ef5f98-8d70-4b21-b3b8-91b92629891c	2	3091
d3ff07cf-31e4-4b6b-b487-2c9fbfbad39c	2	3287
d402f262-2099-4014-bfaa-ebbcb554206a	0	7
d425b86a-fbdf-4c77-ac94-500d2c2385ba	3	4753
d4263e51-c7e8-4767-bc57-f173d8a3a8dc	1	552
d4310265-7415-4802-b4f3-4b762217efbb	4	21706
d4675794-9ad3-48eb-bcd4-b98be183b396	4	21297
d46a1b2a-d3bf-4055-957b-6b4190b8c39c	0	231
d46cadc0-223b-4b11-adef-8924d493e2c9	2	3107
d47c5ac6-f45c-4982-ae23-0d72fe35a503	4	19596
d4861084-cff6-42d9-b7ca-d323d0ec028c	3	5614
d48ab7ae-fcba-44d1-844a-c2c598b47829	3	5101
d48bcade-4d7c-48b1-994c-543abee4fffa	0	409
d4a49be4-6b16-4027-ba9d-7f24ff1624ff	0	341
d4aa1162-78ac-437f-9900-97460e4e2f34	3	7325
d4b11879-c53a-4564-89d6-98e9929ec011	0	7
d51f4fc5-47b3-4fe2-a871-2c25e4d58371	2	2461
d5247051-c4eb-46ef-9aaa-9e8f8b89a8b7	0	332
d570e140-68fc-40ee-9a7a-0fae7209f784	1	1161
d577a0cb-1a93-461a-80eb-9da6c094884b	3	8428
d58c68e0-4f1c-4744-9d09-b9a781ba7fc7	3	6210
d5f20c81-3ddf-4e00-a312-6d151354eb11	2	3066
d5fad489-b133-472a-b05b-a3d65ae4107b	2	2703
d662d65c-0e7c-44c7-a4ff-12d4029f990c	2	3112
d6778ca0-914b-4c84-9754-c2c9e4b49154	3	3962
d687f9d3-14f9-4d85-b132-946853c1c06d	1	980
d6d68400-7ad3-4fdd-8127-90b45d443ae1	3	3930
d6e57f9b-acc0-4219-bfc5-1c5471dcd104	3	9597
d6f204c1-ea79-4ad0-bac3-862faad14130	1	765
d70d1489-57d4-4aa5-9cec-4e0888136ffa	2	1946
d71b56b6-fea1-4300-8a69-94c78feeb4aa	2	1891
d723750d-db44-4667-ab57-52a54469310f	4	10414
d7410554-e2f1-4d00-a7f3-c56d8460d69f	0	247
d7483300-7c42-434c-9bb4-2d7b8707104c	1	923
d75d1f08-bbb8-4eae-9877-399ca9121197	4	70561
d7742427-dfb9-4eaf-8671-ba89e65979c7	2	1719
d77c04a9-3318-4a92-afd9-8ccc14c673e5	1	1047
d78d71bb-7260-43ef-b12f-e2f8eb26b153	3	4735
d7932a7f-c9f5-4f13-93b5-781a5aaed808	3	4135
d79769ad-1368-48a5-8fce-ff097b5e3e64	0	322
d7c3d696-9630-4d36-8c26-62aef9741cb2	4	18999
d7cb3332-2e0b-4bb5-8e7c-f28c6ff28059	1	1173
d7cf16ec-cbc4-4369-8a97-0bbade73349d	1	652
d7db24ec-d95b-409a-9841-afd946701435	3	5783
d7f0e7b7-3a87-469b-8517-26b014875053	3	4750
d7f32636-544f-4f47-bc4e-044d7fc80a4e	3	4546
d81b2806-53be-41ab-9c03-e7f394926fb3	1	917
d846fd31-d9b5-44ca-9712-f63f029fc850	1	1378
d85fcdb3-7578-4dab-af9e-b496c8bdaf8f	2	1699
d8659e31-6511-4ce2-ac26-56332386b81c	4	10047
d86da121-4b68-43fd-baed-a770f6429ef0	0	338
d86fe511-2ac4-448e-b540-ef6bd2105a14	3	5400
d8915e13-d67a-4aa0-9c0b-1f126af951af	4	217580
d8a05c5c-67d0-457c-a355-2cc4ca0c559c	2	1563
d8a8021d-a386-41b3-b6a0-5b55717f2388	2	1674
d8be2328-5f12-42a4-84c6-5ae563edbac3	2	1634
d8c4900b-f228-4258-b5d8-e1916db3eae0	4	26168
d90f0b4f-9bb6-4d04-97d4-da989b4ee638	2	2063
d942d19d-7f97-46e4-90d9-1bf6e9c54786	4	15686
d945b088-0eb1-49e6-a232-dee95392ed35	4	33400
d9493c14-7d8b-4bef-a022-8c058ff36044	1	765
d95d28e4-8520-48b5-bbf5-ea0e15f85e1e	0	295
d97de33b-86b6-43c3-a4a5-f5fba74a721f	1	861
d98293a9-c5b1-4aea-851e-8b479fd4de45	4	9916
d99b1056-1e5a-43a6-9316-5d579673f329	2	2746
d9d5be31-20fe-4c99-894e-f4bd05f49aaa	2	3433
d9dee79e-c27f-40b3-a91a-88ef2871b14b	0	154
da1945a9-d9fb-4681-b3de-7fe06bde2388	3	4841
da386a16-0431-4cc2-8575-43798822bef2	2	3061
da3df0b1-1945-455b-beb7-701cf76a4da4	1	929
da984456-9ffc-4ebe-9b9c-aa5f6c6b10a0	0	269
daee2537-1b85-4363-b544-3ccafd2b1ddb	2	2191
dafcd725-9cb6-4347-be21-fd9a950e8064	3	4827
db1534a2-96ab-41fb-b18e-42637a1244a6	3	6174
db1a36ef-fa59-48a6-a2d6-d6da432fdca4	1	860
db1fa92e-5e95-4a19-8f32-f301ee2d119c	0	400
db3d7002-d9e8-4803-82c4-d85dad3f29bb	4	14728
db3dd0c1-f837-4e42-a8b6-8fad23be4e40	0	221
db53869d-407f-49aa-abaf-25fb8d7e9d4e	3	6988
db6107e1-f692-453a-ab0e-4566faaba298	3	5316
dbb33357-874b-4132-a459-709e3d2c0506	2	3127
dbe663df-de04-4657-8c3b-cf88c3088f07	3	9157
dbf94c49-0dd9-4f72-85d5-f548beb453f6	4	18631
dbfbd2a1-3f61-40b9-9558-21a96e32f721	4	27107
dc459b49-2fbb-4c7f-a3fa-b2c7cacb7508	2	1523
dc57cc3e-8307-47f0-9b96-499ad553bef9	0	103
dc5cf852-4a53-4ea7-a95e-f55ab6df21a4	1	1080
dc68983d-44cc-4f97-81f5-66b5688b6c81	0	464
dc6d2ba1-012c-47a7-ba3f-d74e76c30d53	4	31971
dc6d640a-8cae-45cc-9fa6-64bac97df1ae	1	530
dc72d14d-28ce-4663-842c-f0b083b4a83f	3	4356
dc8fc7a6-5dba-4d27-91cc-5a71fa86c69f	0	515
dcafad0d-12a8-45b5-8b44-6a3ac6d64dcb	1	1364
dcafccb5-3741-485f-85d4-6d249f443ffa	3	5108
dcda5d94-d737-4955-8f99-6f677a10bcb2	1	810
dcf54da3-b525-4a06-a2b4-93f7cd6f10e4	0	41
dcf8e948-3c25-444e-9b0f-e5302207febd	0	281
dd0e4f9f-2fa2-44b6-b975-ead136db7ecc	2	1488
dd26fe97-f168-4c82-a846-5e64079704eb	3	6886
dd564de7-8f62-4747-8246-11c1af876a54	3	5446
ddae9a60-a349-4f05-a75c-51240ae31ab6	2	3534
ddb11a19-c664-4b7b-b7c0-ddd17e99cf62	2	3092
ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0	4	38547
dde55c12-c221-47a0-81f3-4101655dd394	0	495
ddf879a4-12d7-4e77-9f12-05a990ac06d0	2	2523
de271015-3a12-467e-bbab-eb7306379d17	0	309
de2ddcdd-66ff-487c-9537-560153200a4e	3	7180
de62540b-20fb-4210-a5f6-666f03e6a08a	1	821
de86067d-e5a5-4f2b-aaff-70014d7cef13	3	4445
de9e0e70-4eeb-4068-8c52-259b7da9ef37	1	531
debaa9d9-a391-4dcb-b74a-fcc7de830cfb	3	8204
ded1afc0-f847-4a1f-b041-b37c4cb37667	3	9528
dee899dd-e81b-457b-8a6d-e4858132c37f	3	4569
deedcc59-47b8-4eb1-8453-1e06c087a6d8	2	1967
def6d9df-20cb-4829-9559-00a745184bba	3	9100
df01d1dd-85be-43f0-88fe-236d8aabe0df	1	727
df2d3713-2bb3-4830-bbd7-7ed55f2356cb	1	644
df5dc007-d6b3-43e5-8b39-32aa1bbb3508	3	3826
df6c2788-e223-4c30-8e85-78cdf1370bd2	0	383
df7ccfff-b64e-4bf0-b3e4-9cf7cc161998	1	1332
dfa0aa64-48f3-4428-a80c-0f201f9024b3	2	2336
dfbde882-9247-4c09-add4-1464aad95bc7	0	203
dfc6e55b-a31e-4dd7-aa38-784ca1415e84	4	27901
dfcbc2bf-d6cf-4192-b5db-911b209b2dee	4	11594
e00faf0a-8c21-4ea0-800c-09d9982d2941	2	2770
e0144a18-4d9b-4775-804c-a24bcb3c5e72	0	195
e0214160-edff-46e6-a108-39dab5f19c72	1	701
e024c194-2933-47be-a52b-d3bd372070bf	2	1762
e026f4dd-bf8b-451b-8f5c-dc35fdbed0c0	3	4393
e02d4f5a-8bcf-4fd3-8410-57c680389748	4	16990
